Iteration,Slotting,Batching,Routing,Total Distance Walked (m),Total Time (min),Average Picker Distance (m),Average Picker Time (min),Max Picker Distance (m),Min Picker Distance (m),Average Orders per Picker,Average Lines per Order,Average Batch Size,SKU Overlap,Average Aisles Visited,Average Penetration Depth,Picks by Class (%),Average Distance to A-class SKU,Orders Variance,Lines Variance,Distance Variance
41,AffinitySlotting,RandomBatching,HybridCombinedRouting,1690.25,118.89444444444446,338.05,23.778888888888893,387.25,265.25,25.0,3.768,25.0,31,8.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,45.2,2905.2
42,AffinitySlotting,RandomBatching,HybridCombinedRouting,1530.75,114.68333333333334,306.15,22.936666666666667,377.25,257.25,25.0,4.048,25.0,48,8.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,32.2,3205.55
43,AffinitySlotting,RandomBatching,HybridCombinedRouting,1660.25,120.89444444444443,332.05,24.178888888888885,387.25,295.25,25.0,3.728,25.0,33,8.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,344.2,1131.2
44,AffinitySlotting,RandomBatching,HybridCombinedRouting,1596.25,109.47222222222221,319.25,21.894444444444442,391.75,285.75,25.0,2.912,25.0,23,8.5,20.470588235294116,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,116.2,1936.75
45,AffinitySlotting,RandomBatching,HybridCombinedRouting,1562.25,117.71666666666667,312.45,23.543333333333333,395.25,261.75,25.0,3.328,25.0,39,8.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,352.7,2442.45
46,AffinitySlotting,RandomBatching,HybridCombinedRouting,1534.25,113.76111111111112,306.85,22.752222222222223,387.25,261.25,25.0,3.888,25.0,42,8.0,20.4375,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,439.7,2836.8
47,AffinitySlotting,RandomBatching,HybridCombinedRouting,1674.25,126.20555555555555,334.85,25.241111111111113,465.25,283.25,25.0,4.312,25.0,32,9.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,750.2,5884.8
48,AffinitySlotting,RandomBatching,HybridCombinedRouting,1848.75,135.41666666666666,369.75,27.08333333333333,381.25,357.25,25.0,4.008,25.0,34,9.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,172.7,141.75
49,AffinitySlotting,RandomBatching,HybridCombinedRouting,1528.25,118.29444444444444,305.65,23.65888888888889,357.75,273.25,25.0,3.336,25.0,30,8.5,19.58823529411765,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,87.8,1054.05
50,AffinitySlotting,RandomBatching,HybridCombinedRouting,1721.25,128.58333333333334,344.25,25.716666666666672,451.25,301.25,25.0,4.04,25.0,40,8.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,133.5,3925.875
51,AffinitySlotting,RandomBatching,HybridCombinedRouting,1773.25,131.40555555555557,354.65,26.281111111111112,389.75,331.25,25.0,3.816,25.0,33,9.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,311.3,465.675
52,AffinitySlotting,RandomBatching,HybridCombinedRouting,1657.25,117.49444444444445,331.45,23.49888888888889,353.75,269.25,25.0,3.76,25.0,36,8.25,20.393939393939394,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,154.5,1339.075
53,AffinitySlotting,RandomBatching,HybridCombinedRouting,1774.75,119.43888888888888,354.95,23.887777777777778,409.25,283.25,25.0,3.216,25.0,22,8.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,234.8,3533.45
54,AffinitySlotting,RandomBatching,HybridCombinedRouting,1679.25,123.98333333333335,335.85,24.79666666666667,393.25,257.25,25.0,4.264,25.0,41,8.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,910.8,2581.675
55,AffinitySlotting,RandomBatching,HybridCombinedRouting,1523.75,116.52777777777779,304.75,23.305555555555557,355.25,269.75,25.0,4.264,25.0,42,8.25,20.575757575757574,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,729.8,1339.875
56,AffinitySlotting,RandomBatching,HybridCombinedRouting,1556.25,113.91666666666667,311.25,22.783333333333335,367.75,235.75,25.0,4.432,25.0,24,8.5,20.470588235294116,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,82.7,2310.25
57,AffinitySlotting,RandomBatching,HybridCombinedRouting,1480.75,100.23888888888888,296.15,20.047777777777775,347.75,261.25,25.0,2.792,25.0,18,8.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,174.7,1558.05
58,AffinitySlotting,RandomBatching,HybridCombinedRouting,1479.75,110.88333333333335,295.95,22.17666666666667,367.75,247.25,25.0,3.208,25.0,35,8.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,400.7,3321.575
59,AffinitySlotting,RandomBatching,HybridCombinedRouting,1767.75,132.95,353.55,26.59,391.25,301.25,25.0,3.848,25.0,39,9.0,20.5,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,268.7,1137.575
60,AffinitySlotting,RandomBatching,HybridCombinedRouting,1645.75,123.23888888888887,329.15,24.647777777777772,381.25,295.75,25.0,3.2,25.0,34,9.0,20.61111111111111,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,67,1306.175
61,AffinitySlotting,RandomBatching,HybridCombinedRouting,1790.75,124.12777777777778,358.15,24.825555555555557,377.25,343.25,25.0,3.96,25.0,30,9.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,739.5,283.55
62,AffinitySlotting,RandomBatching,HybridCombinedRouting,1768.75,130.97222222222223,353.75,26.194444444444443,391.25,327.75,25.0,4.28,25.0,31,9.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,161.5,598.25
63,AffinitySlotting,RandomBatching,HybridCombinedRouting,1666.75,119.03888888888888,333.35,23.80777777777778,375.25,279.75,25.0,3.264,25.0,23,8.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,250.3,1318.55
64,AffinitySlotting,RandomBatching,HybridCombinedRouting,1657.25,112.1611111111111,331.45,22.43222222222222,371.25,291.75,25.0,3.112,25.0,17,8.5,19.941176470588236,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,99.2,1432.575
65,AffinitySlotting,RandomBatching,HybridCombinedRouting,1781.25,132.91666666666666,356.25,26.583333333333332,389.75,329.25,25.0,4.0,25.0,39,8.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,931.5,583.375
66,AffinitySlotting,RandomBatching,HybridCombinedRouting,1237.25,82.49444444444445,247.45,16.49888888888889,263.25,235.25,25.0,3.384,25.0,13,7.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,146.3,119.075
67,AffinitySlotting,RandomBatching,HybridCombinedRouting,1295.75,86.12777777777778,259.15,17.225555555555555,305.25,231.75,25.0,3.584,25.0,11,7.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,201.8,968.675
68,AffinitySlotting,RandomBatching,HybridCombinedRouting,1604.75,113.66111111111111,320.95,22.732222222222223,349.25,299.25,25.0,3.944,25.0,24,8.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1050.8,671.95
69,AffinitySlotting,RandomBatching,HybridCombinedRouting,1698.75,123.75000000000001,339.75,24.750000000000004,361.75,313.25,25.0,3.832,25.0,30,8.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,353.2,610.25
70,AffinitySlotting,RandomBatching,HybridCombinedRouting,1818.75,130.08333333333331,363.75,26.01666666666666,427.25,327.25,25.0,3.696,25.0,32,8.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,87.8,1944.25
71,AffinitySlotting,RandomBatching,HybridCombinedRouting,1547.75,114.72777777777777,309.55,22.94555555555555,331.75,273.25,25.0,3.2,25.0,31,8.0,20.4375,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,81,928.575
72,AffinitySlotting,RandomBatching,HybridCombinedRouting,1717.75,126.8388888888889,343.55,25.367777777777782,385.75,277.25,25.0,3.984,25.0,30,8.75,19.857142857142858,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,37.8,1968.575
73,AffinitySlotting,RandomBatching,HybridCombinedRouting,1842.25,131.2722222222222,368.45,26.254444444444445,403.25,343.25,25.0,3.624,25.0,32,8.75,20.485714285714284,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,841.3,565.2
74,AffinitySlotting,RandomBatching,HybridCombinedRouting,1778.75,138.19444444444443,355.75,27.63888888888889,403.25,331.25,25.0,4.864,25.0,41,9.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,210.8,952.25
75,AffinitySlotting,RandomBatching,HybridCombinedRouting,1753.25,126.62777777777777,350.65,25.325555555555557,387.25,243.25,25.0,3.256,25.0,24,8.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,90.8,3771.675
76,AffinitySlotting,RandomBatching,HybridCombinedRouting,1650.25,120.33888888888889,330.05,24.067777777777778,353.25,295.75,25.0,3.088,25.0,32,8.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,224.2,654.95
77,AffinitySlotting,RandomBatching,HybridCombinedRouting,1699.25,125.42777777777778,339.85,25.08555555555556,379.25,265.75,25.0,3.32,25.0,28,9.0,20.5,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,312,2790.675
78,AffinitySlotting,RandomBatching,HybridCombinedRouting,1651.75,123.37222222222223,330.35,24.674444444444443,387.25,261.75,25.0,3.544,25.0,38,8.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,50.3,3442.675
79,AffinitySlotting,RandomBatching,HybridCombinedRouting,1497.75,107.28333333333333,299.55,21.456666666666667,347.25,257.75,25.0,3.176,25.0,22,8.5,20.529411764705884,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,322.3,1678.575
80,AffinitySlotting,RandomBatching,HybridCombinedRouting,1713.25,118.07222222222222,342.65,23.61444444444444,379.25,283.75,25.0,3.504,25.0,35,8.5,20.470588235294116,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,217.8,1664.175
81,AffinitySlotting,RandomBatching,HybridCombinedRouting,1686.75,119.48333333333333,337.35,23.896666666666665,383.75,283.25,25.0,2.968,25.0,30,8.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,294.2,1797.55
82,AffinitySlotting,RandomBatching,HybridCombinedRouting,1510.75,113.90555555555555,302.15,22.78111111111111,325.25,253.75,25.0,3.48,25.0,39,7.75,20.483870967741936,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,275.5,839.05
83,AffinitySlotting,RandomBatching,HybridCombinedRouting,1436.75,109.59444444444445,287.35,21.91888888888889,371.25,223.25,25.0,4.112,25.0,37,8.0,20.5625,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,786.7,4154.05
84,AffinitySlotting,RandomBatching,HybridCombinedRouting,1886.75,135.92777777777778,377.35,27.185555555555553,441.25,341.25,25.0,3.184,25.0,27,8.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,190.3,1426.05
85,AffinitySlotting,RandomBatching,HybridCombinedRouting,1615.75,120.23888888888888,323.15,24.047777777777775,449.25,277.75,25.0,3.496,25.0,35,8.5,19.88235294117647,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,402.8,5141.675
86,AffinitySlotting,RandomBatching,HybridCombinedRouting,1620.25,120.00555555555556,324.05,24.001111111111115,345.25,283.25,25.0,4.128,25.0,36,7.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,508.7,577.2
87,AffinitySlotting,RandomBatching,HybridCombinedRouting,1668.25,122.73888888888888,333.65,24.547777777777775,357.25,275.75,25.0,3.592,25.0,30,9.0,20.444444444444443,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,123.2,1246.05
88,AffinitySlotting,RandomBatching,HybridCombinedRouting,1780.25,124.89444444444443,356.05,24.978888888888886,409.25,327.25,25.0,3.304,25.0,24,9.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,96.8,1077.2
89,AffinitySlotting,RandomBatching,HybridCombinedRouting,1535.75,109.79444444444444,307.15,21.95888888888889,393.25,253.75,25.0,4.112,25.0,34,8.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,97.2,2853.675
90,AffinitySlotting,RandomBatching,HybridCombinedRouting,1640.75,123.79444444444444,328.15,24.758888888888887,373.25,303.25,25.0,3.856,25.0,36,8.0,20.5,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,327.8,930.05
91,AffinitySlotting,RandomBatching,HybridCombinedRouting,1739.25,121.98333333333333,347.85,24.396666666666665,381.75,325.25,25.0,3.576,25.0,21,9.5,20.57894736842105,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,169.3,890.175
92,AffinitySlotting,RandomBatching,HybridCombinedRouting,1738.25,125.29444444444444,347.65,25.058888888888887,415.25,309.25,25.0,4.096,25.0,25,8.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,226.8,2154.8
93,AffinitySlotting,RandomBatching,HybridCombinedRouting,1660.25,122.22777777777779,332.05,24.445555555555554,349.25,305.25,25.0,4.384,25.0,37,8.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,125.8,335.2
94,AffinitySlotting,RandomBatching,HybridCombinedRouting,1814.25,134.31666666666666,362.85,26.86333333333333,421.25,323.25,25.0,4.016,25.0,33,8.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,92.8,1596.8
95,AffinitySlotting,RandomBatching,HybridCombinedRouting,1825.75,132.5722222222222,365.15,26.51444444444444,397.25,345.75,25.0,3.52,25.0,37,9.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,56,474.175
96,AffinitySlotting,RandomBatching,HybridCombinedRouting,1767.75,125.28333333333333,353.55,25.05666666666667,389.75,323.75,25.0,3.328,25.0,21,9.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,339.7,604.075
97,AffinitySlotting,RandomBatching,HybridCombinedRouting,1968.75,137.08333333333334,393.75,27.416666666666668,453.25,333.25,25.0,4.056,25.0,34,8.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,331.3,3151.25
98,AffinitySlotting,RandomBatching,HybridCombinedRouting,1724.25,130.98333333333332,344.85,26.196666666666665,403.25,317.25,25.0,4.168,25.0,35,8.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1610.7,1572.8
99,AffinitySlotting,RandomBatching,HybridCombinedRouting,1698.75,121.75,339.75,24.35,425.75,313.75,25.0,3.344,25.0,30,8.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,158.3,2324.0
100,AffinitySlotting,RandomBatching,HybridCombinedRouting,1757.75,129.72777777777776,351.55,25.94555555555555,397.75,273.25,25.0,3.424,25.0,38,8.5,20.470588235294116,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,144.3,2773.575
1,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1177.75,111.50555555555555,235.55,22.30111111111111,443.25,55.75,25.0,3.512,25.0,21,7.75,19.516129032258064,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2178.2,30704.575
2,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1626.75,161.81666666666666,325.35,32.36333333333333,441.25,165.75,25.0,4.52,25.0,33,8.5,19.294117647058822,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2869.5,15166.05
3,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1582.75,165.17222222222225,316.55,33.034444444444446,459.25,75.75,25.0,4.04,25.0,44,8.0,19.5,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1852,21114.95
4,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1665.75,177.01666666666668,333.15,35.40333333333333,479.25,143.75,25.0,4.44,25.0,43,8.75,17.62857142857143,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1575.5,15795.675
5,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1205.25,122.78333333333333,241.05,24.55666666666667,449.25,37.75,25.0,3.192,25.0,32,7.25,18.24137931034483,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2142.2,39703.075
6,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1449.75,133.88333333333333,289.95,26.776666666666664,421.25,41.75,25.0,3.44,25.0,17,8.0,19.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1406,20864.575
7,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1585.75,159.23888888888888,317.15,31.84777777777777,445.25,105.25,25.0,3.512,25.0,32,7.25,19.344827586206897,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1606.7,20395.675
8,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1063.75,103.30555555555557,212.75,20.66111111111111,405.25,5.75,25.0,2.648,25.0,18,7.25,19.275862068965516,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1926.2,36830.375
9,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1600.75,163.23888888888888,320.15,32.64777777777777,397.25,103.25,25.0,3.312,25.0,31,7.5,19.533333333333335,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1141.2,15225.05
10,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1583.25,157.18333333333334,316.65,31.436666666666667,411.25,79.25,25.0,4.176,25.0,33,8.0,17.75,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2078.8,20967.175
11,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1387.25,138.49444444444444,277.45,27.698888888888884,433.25,5.75,25.0,4.248,25.0,29,6.25,18.28,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1573.2,33660.075
12,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1141.25,123.69444444444443,228.25,24.738888888888887,397.25,55.75,25.0,3.352,25.0,32,7.75,15.580645161290322,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1114.2,26994.875
13,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1711.75,167.37222222222223,342.35,33.474444444444444,403.75,211.25,25.0,3.216,25.0,21,9.0,18.72222222222222,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1394.3,7378.675
14,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1632.75,165.95,326.55,33.190000000000005,463.25,157.75,25.0,4.352,25.0,29,8.0,20.3125,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2496.2,21278.95
15,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1509.25,158.20555555555558,301.85,31.641111111111112,447.25,19.75,25.0,4.968,25.0,25,7.5,17.333333333333332,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,5020.7,32849.675
16,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1245.25,133.00555555555556,249.05,26.60111111111111,473.25,73.25,25.0,3.48,25.0,32,8.25,18.151515151515152,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2406,30048.575
17,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1628.75,161.52777777777777,325.75,32.30555555555556,433.25,91.25,25.0,3.824,25.0,27,8.0,19.4375,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2739.8,20030.75
18,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1193.25,120.18333333333334,238.65,24.03666666666667,431.25,29.75,25.0,3.24,25.0,39,7.75,18.93548387096774,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3244,37450.675
19,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1127.75,117.39444444444445,225.55,23.47888888888889,363.25,19.75,25.0,4.328,25.0,31,6.75,18.62962962962963,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2923.2,18685.575
20,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1405.25,146.2277777777778,281.05,29.24555555555556,385.25,89.75,25.0,3.68,25.0,29,7.0,17.642857142857142,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3121.5,18377.075
21,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1720.75,178.57222222222222,344.15,35.714444444444446,453.25,145.25,25.0,4.352,25.0,34,8.0,19.6875,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2216.7,18872.05
22,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1836.25,189.13888888888889,367.25,37.82777777777778,471.25,101.25,25.0,4.464,25.0,34,8.25,19.242424242424242,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2630.8,24278.0
23,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1122.75,111.95,224.55,22.39,397.25,3.75,25.0,4.208,25.0,28,6.5,19.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4287.2,19837.95
24,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1828.75,184.30555555555557,365.75,36.861111111111114,463.25,165.75,25.0,4.52,25.0,31,8.5,19.41176470588235,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3541.5,16496.75
25,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1178.75,113.86111111111111,235.75,22.772222222222226,427.25,25.25,25.0,3.272,25.0,26,7.0,18.714285714285715,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2112.7,37907.25
26,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1324.75,128.4388888888889,264.95,25.68777777777778,429.75,119.25,25.0,3.856,25.0,22,8.0,18.5,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1974.3,12687.95
27,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1636.25,160.02777777777777,327.25,32.00555555555555,437.25,165.25,25.0,3.568,25.0,28,7.75,19.387096774193548,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2049.7,16992.0
28,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1630.25,158.2277777777778,326.05,31.64555555555556,417.25,155.25,25.0,3.152,25.0,20,8.0,18.8125,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1150.7,11733.2
29,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1066.25,100.69444444444443,213.25,20.13888888888889,445.25,3.75,25.0,3.52,25.0,24,7.25,19.896551724137932,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,5764.5,39776.75
30,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1346.75,132.2611111111111,269.35,26.452222222222222,419.25,117.25,25.0,3.496,25.0,38,8.0,19.1875,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,542.3,20301.05
31,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1672.75,181.83888888888887,334.55,36.367777777777775,447.25,117.25,25.0,4.608,25.0,28,8.5,18.11764705882353,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,5114.7,18636.45
32,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1293.75,129.08333333333334,258.75,25.816666666666666,339.75,45.25,25.0,3.888,25.0,32,6.75,19.296296296296298,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1676.7,16100.375
33,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1620.75,154.35,324.15,30.87,375.25,209.25,25.0,3.944,25.0,32,8.25,18.454545454545453,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1868.8,5377.05
34,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1616.75,155.2611111111111,323.35,31.05222222222222,385.25,185.75,25.0,4.68,25.0,35,8.25,20.03030303030303,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,5026.5,7433.55
35,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1755.75,170.01666666666668,351.15,34.00333333333334,459.25,175.75,25.0,4.328,25.0,28,9.0,19.833333333333332,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1834.7,11366.175
36,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1731.75,172.81666666666666,346.35,34.56333333333334,419.25,229.25,25.0,4.656,25.0,32,9.0,19.38888888888889,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2922.8,5832.175
37,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1952.75,185.39444444444447,390.55,37.07888888888889,467.25,265.75,25.0,4.192,25.0,36,9.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1639.2,7357.95
38,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1439.75,142.99444444444444,287.95,28.598888888888887,429.25,169.25,25.0,3.824,25.0,35,8.25,17.606060606060606,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1390.3,10877.075
39,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1174.25,114.76111111111112,234.85,22.952222222222225,353.25,17.75,25.0,4.432,25.0,24,7.0,19.285714285714285,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3229.2,17635.55
40,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1241.25,123.91666666666666,248.25,24.783333333333328,403.25,91.75,25.0,3.256,25.0,27,7.0,19.714285714285715,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1019.3,13263.875
41,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1327.25,135.1611111111111,265.45,27.03222222222222,407.25,149.75,25.0,3.504,25.0,37,8.25,16.87878787878788,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,419.3,15388.075
42,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1416.75,143.81666666666666,283.35,28.763333333333332,457.25,65.75,25.0,4.136,25.0,28,7.25,18.79310344827586,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3060.8,20197.55
43,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1359.75,129.21666666666667,271.95,25.84333333333333,443.25,99.75,25.0,3.296,25.0,35,7.75,18.806451612903224,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2315.8,28004.075
44,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1275.25,121.67222222222222,255.05,24.334444444444443,403.25,3.75,25.0,3.272,25.0,24,6.0,19.416666666666668,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1562.2,27534.575
45,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1418.25,144.85,283.65,28.970000000000002,449.25,127.75,25.0,3.104,25.0,37,8.25,19.303030303030305,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1668.8,22100.55
46,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1833.25,186.7388888888889,366.65,37.34777777777778,465.25,135.75,25.0,4.28,25.0,35,8.25,19.90909090909091,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3174,18348.175
47,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1203.75,117.08333333333334,240.75,23.41666666666667,341.25,7.75,25.0,4.576,25.0,20,7.25,16.379310344827587,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3282.3,17807.375
