Iteration,Slotting,Batching,Routing,Total Distance Walked (m),Total Time (min),Average Picker Distance (m),Average Picker Time (min),Max Picker Distance (m),Min Picker Distance (m),Average Orders per Picker,Average Lines per Order,Average Batch Size,SKU Overlap,Average Aisles Visited,Average Penetration Depth,Picks by Class (%),Average Distance to A-class SKU,Orders Variance,Lines Variance,Distance Variance
8,RandomSlotting,RoundRobinBatching,HybridCombinedRouting,2241.25,194.47222222222223,448.25,38.89444444444445,495.25,413.25,25.0,2.968,25.0,17,10.0,20.25,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,116.7,1278.875
9,RandomSlotting,RoundRobinBatching,HybridCombinedRouting,2604.25,227.5388888888889,520.85,45.507777777777775,561.25,461.25,25.0,3.576,25.0,35,10.0,20.65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,436.8,1620.8
10,RandomSlotting,RoundRobinBatching,HybridCombinedRouting,2492.25,215.04999999999998,498.45,43.00999999999999,529.25,485.25,25.0,3.616,25.0,38,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,150.3,331.2
1,RandomSlotting,RandomBatching,SideGroupedRouting,2228.25,216.51666666666668,445.65,43.30333333333333,457.25,431.25,25.0,3.872,25.0,31,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,41.2,102.8
2,RandomSlotting,RandomBatching,SideGroupedRouting,2314.25,231.42777777777778,462.85,46.285555555555554,473.25,435.25,25.0,3.928,25.0,45,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,528.2,242.8
3,RandomSlotting,RandomBatching,SideGroupedRouting,2200.75,219.2388888888889,440.15,43.84777777777778,475.25,411.75,25.0,3.84,25.0,32,10.0,20.8,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,273.5,644.05
4,RandomSlotting,RandomBatching,SideGroupedRouting,2298.25,242.07222222222222,459.65,48.41444444444445,471.25,427.25,25.0,4.04,25.0,42,10.0,20.9,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,186,352.8
5,RandomSlotting,RandomBatching,SideGroupedRouting,2150.25,208.11666666666667,430.05,41.623333333333335,437.25,421.25,25.0,3.664,25.0,32,10.0,20.6,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,125.8,51.2
6,RandomSlotting,RandomBatching,SideGroupedRouting,2224.25,213.09444444444443,444.85,42.61888888888889,479.25,409.25,25.0,3.2,25.0,24,10.0,20.65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,116,708.8
7,RandomSlotting,RandomBatching,SideGroupedRouting,2220.25,206.33888888888887,444.05,41.26777777777777,469.25,437.25,25.0,3.176,25.0,22,10.0,20.6,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,258.8,199.2
8,RandomSlotting,RandomBatching,SideGroupedRouting,2098.25,196.29444444444442,419.65,39.25888888888889,443.25,403.25,25.0,3.192,25.0,29,10.0,20.8,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,356.2,308.8
9,RandomSlotting,RandomBatching,SideGroupedRouting,2028.75,185.75,405.75,37.15,437.25,341.75,25.0,3.432,25.0,21,10.0,19.7,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,253.2,1376.75
10,RandomSlotting,RandomBatching,SideGroupedRouting,2210.75,207.12777777777777,442.15,41.425555555555555,467.25,401.25,25.0,3.928,25.0,31,10.0,20.5,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,327.2,819.05
1,RandomSlotting,RandomBatching,SShapeRouting,2186.25,187.91666666666666,437.25,37.583333333333336,459.25,415.25,25.0,3.728,25.0,26,9.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,150.2,242.0
2,RandomSlotting,RandomBatching,SShapeRouting,2362.25,211.49444444444444,472.45,42.29888888888889,481.25,437.25,25.0,4.04,25.0,29,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,397,387.2
3,RandomSlotting,RandomBatching,SShapeRouting,2362.25,217.8277777777778,472.45,43.565555555555555,481.25,459.25,25.0,3.84,25.0,33,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,359,145.2
4,RandomSlotting,RandomBatching,SShapeRouting,2241.75,216.15,448.35,43.230000000000004,481.25,433.75,25.0,3.96,25.0,30,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,210.5,421.675
5,RandomSlotting,RandomBatching,SShapeRouting,2318.25,220.85,463.65,44.169999999999995,481.25,437.25,25.0,3.624,25.0,36,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,70.8,338.8
6,RandomSlotting,RandomBatching,SShapeRouting,2094.75,178.54999999999998,418.95,35.709999999999994,481.25,371.25,25.0,3.0,25.0,26,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,476,2449.95
7,RandomSlotting,RandomBatching,SShapeRouting,2186.25,204.24999999999997,437.25,40.849999999999994,481.25,415.25,25.0,3.208,25.0,31,9.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,148.7,968.0
8,RandomSlotting,RandomBatching,SShapeRouting,1933.25,142.29444444444445,386.65,28.458888888888893,415.25,319.75,25.0,3.184,25.0,5,9.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,218.3,1502.675
9,RandomSlotting,RandomBatching,SShapeRouting,2340.25,222.67222222222225,468.05,44.534444444444446,481.25,459.25,25.0,3.504,25.0,38,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,957.8,145.2
10,RandomSlotting,RandomBatching,SShapeRouting,2362.25,218.82777777777775,472.45,43.76555555555556,481.25,459.25,25.0,3.624,25.0,33,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,453.8,145.2
1,RandomSlotting,RandomBatching,LargestGapRouting,3656.179360386828,270.24843023081837,731.2358720773657,54.04968604616368,762.6617524730543,718.8850830631088,25.0,3.832,25.0,40,10.0,20.65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,202.2,334.1691969010848
2,RandomSlotting,RandomBatching,LargestGapRouting,3017.3728986947153,226.71939774877146,603.474579738943,45.34387954975429,634.8260631585525,532.5380315792763,25.0,3.96,25.0,35,10.0,19.45,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,234,1682.2057749379146
3,RandomSlotting,RandomBatching,LargestGapRouting,3695.8149547182893,252.79588788262862,739.1629909436579,50.55917757652573,783.3907641477742,674.9812449910077,25.0,3.728,25.0,24,10.0,20.15,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,337.2,2083.9095536979557
4,RandomSlotting,RandomBatching,LargestGapRouting,3652.4660670586572,270.8325792679702,730.4932134117314,54.16651585359403,779.9755639063424,675.187532327066,25.0,4.168,25.0,43,10.0,18.75,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,476.7,1788.8868389741342
5,RandomSlotting,RandomBatching,LargestGapRouting,2960.0216100489897,221.44492466775532,592.004322009798,44.28898493355106,708.4577312588304,490.5437126639416,25.0,3.392,25.0,26,10.0,18.95,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,330.2,11372.229462381178
6,RandomSlotting,RandomBatching,LargestGapRouting,2957.1517613136293,216.71448358474728,591.4303522627258,43.34289671694946,678.1560713883889,526.6220419443287,25.0,3.12,25.0,23,10.0,19.35,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,507,3574.9869030015952
7,RandomSlotting,RandomBatching,LargestGapRouting,3058.242339328115,227.96094087395807,611.648467865623,45.592188174791616,819.2465522316224,487.0493937486071,25.0,3.184,25.0,31,10.0,19.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,185.8,18754.24859369104
8,RandomSlotting,RandomBatching,LargestGapRouting,3452.734128292498,246.06075840649996,690.5468256584996,49.21215168129999,764.8850830631088,641.201799250685,25.0,3.224,25.0,27,10.0,20.2,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,330.8,3218.6104503937877
9,RandomSlotting,RandomBatching,LargestGapRouting,3312.1832623596265,246.60407249688058,662.4366524719253,49.32081449937611,699.187532327066,583.3317442432179,25.0,3.416,25.0,34,10.0,19.85,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,400.8,2706.0844672793387
10,RandomSlotting,RandomBatching,LargestGapRouting,3326.749645289464,237.9277698953214,665.3499290578927,47.58555397906428,746.0118594722371,599.873720893778,25.0,3.664,25.0,25,10.0,19.5,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,230.3,2723.555043581122
1,RandomSlotting,RandomBatching,HybridCombinedRouting,2524.25,224.76111111111112,504.85,44.952222222222225,557.25,477.25,25.0,4.032,25.0,37,10.0,20.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,449.2,930.8
2,RandomSlotting,RandomBatching,HybridCombinedRouting,2560.25,228.89444444444445,512.05,45.778888888888886,517.25,509.25,25.0,4.088,25.0,49,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,329.2,9.2
3,RandomSlotting,RandomBatching,HybridCombinedRouting,2584.25,240.7611111111111,516.85,48.15222222222222,569.25,501.25,25.0,3.944,25.0,32,10.0,20.65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,303.8,876.8
4,RandomSlotting,RandomBatching,HybridCombinedRouting,2600.75,222.79444444444442,520.15,44.55888888888889,535.25,507.75,25.0,4.048,25.0,34,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,258.7,96.05
5,RandomSlotting,RandomBatching,HybridCombinedRouting,2458.25,224.62777777777777,491.65,44.925555555555555,523.25,425.25,25.0,3.752,25.0,33,10.0,20.65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,292.2,1674.8
6,RandomSlotting,RandomBatching,HybridCombinedRouting,2596.25,215.02777777777777,519.25,43.00555555555555,535.25,461.25,25.0,3.216,25.0,28,10.0,20.55,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,94.3,1058.0
7,RandomSlotting,RandomBatching,HybridCombinedRouting,2516.25,207.58333333333334,503.25,41.516666666666666,577.25,479.25,25.0,3.048,25.0,28,10.0,20.7,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,172.2,1742.0
8,RandomSlotting,RandomBatching,HybridCombinedRouting,2458.25,206.9611111111111,491.65,41.39222222222222,561.25,425.25,25.0,2.96,25.0,24,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,96,2330.8
9,RandomSlotting,RandomBatching,HybridCombinedRouting,2386.25,201.69444444444446,477.25,40.33888888888889,531.25,447.25,25.0,3.336,25.0,32,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,36.8,1448.0
10,RandomSlotting,RandomBatching,HybridCombinedRouting,2492.25,220.71666666666667,498.45,44.14333333333333,545.25,471.25,25.0,3.904,25.0,33,10.0,20.7,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,260.3,895.2
1,RoundRobinSlotting,GreedyProximityBatching,SideGroupedRouting,2082.25,215.9388888888889,416.45,43.18777777777778,465.25,339.25,25.0,4.144,25.0,31,10.0,20.35,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1335.8,2419.2
2,RoundRobinSlotting,GreedyProximityBatching,SideGroupedRouting,2022.75,225.95,404.55,45.190000000000005,475.25,305.25,25.0,4.84,25.0,41,9.75,19.794871794871796,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,5321,5755.45
3,RoundRobinSlotting,GreedyProximityBatching,SideGroupedRouting,2138.75,225.86111111111114,427.75,45.172222222222224,479.25,327.25,25.0,4.424,25.0,32,10.0,20.4,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4154.3,5243.25
4,RoundRobinSlotting,GreedyProximityBatching,SideGroupedRouting,2166.25,220.8055555555556,433.25,44.16111111111112,479.25,411.25,25.0,4.048,25.0,39,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,486.7,704.0
5,RoundRobinSlotting,GreedyProximityBatching,SideGroupedRouting,2032.75,207.50555555555556,406.55,41.50111111111111,465.25,315.25,25.0,3.888,25.0,36,9.75,20.128205128205128,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2124.7,6465.95
6,RoundRobinSlotting,GreedyProximityBatching,SideGroupedRouting,1956.25,198.13888888888889,391.25,39.62777777777778,473.25,233.25,25.0,3.48,25.0,29,9.75,18.692307692307693,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1934,12886.0
7,RoundRobinSlotting,GreedyProximityBatching,SideGroupedRouting,1441.75,128.0388888888889,288.35,25.607777777777777,445.25,105.75,25.0,2.776,25.0,20,8.0,20.3125,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2416.3,28568.175
8,RoundRobinSlotting,GreedyProximityBatching,SideGroupedRouting,1857.75,184.95,371.55,36.99,471.25,269.25,25.0,2.888,25.0,24,9.5,19.394736842105264,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1492.7,5872.575
9,RoundRobinSlotting,GreedyProximityBatching,SideGroupedRouting,2024.75,210.99444444444447,404.95,42.19888888888889,479.25,289.75,25.0,3.584,25.0,30,9.75,19.153846153846153,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2032.8,9319.95
10,RoundRobinSlotting,GreedyProximityBatching,SideGroupedRouting,2194.25,228.7611111111111,438.85,45.75222222222222,479.25,349.25,25.0,4.16,25.0,35,10.0,19.65,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2156,3074.8
1,RoundRobinSlotting,GreedyProximityBatching,SShapeRouting,2252.25,217.05000000000004,450.45,43.410000000000004,481.25,393.25,25.0,4.008,25.0,30,9.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,980.7,1113.2
2,RoundRobinSlotting,GreedyProximityBatching,SShapeRouting,1999.75,180.4388888888889,399.95,36.08777777777778,481.25,323.75,25.0,4.824,25.0,14,9.5,20.44736842105263,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,5050.3,5750.075
3,RoundRobinSlotting,GreedyProximityBatching,SShapeRouting,2138.75,222.19444444444446,427.75,44.43888888888889,481.25,327.25,25.0,4.296,25.0,37,9.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3477.8,5571.75
4,RoundRobinSlotting,GreedyProximityBatching,SShapeRouting,2252.25,229.38333333333333,450.45,45.876666666666665,481.25,437.25,25.0,4.112,25.0,34,10.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,619.2,387.2
5,RoundRobinSlotting,GreedyProximityBatching,SShapeRouting,2130.75,203.68333333333334,426.15,40.736666666666665,459.25,293.75,25.0,3.824,25.0,27,9.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1152.8,5478.05
6,RoundRobinSlotting,GreedyProximityBatching,SShapeRouting,1991.25,176.25,398.25,35.25,481.25,289.75,25.0,3.368,25.0,22,9.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1465.2,4827.875
7,RoundRobinSlotting,GreedyProximityBatching,SShapeRouting,1955.75,185.79444444444442,391.15,37.15888888888889,481.25,345.75,25.0,3.008,25.0,32,9.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1843.2,3952.675
8,RoundRobinSlotting,GreedyProximityBatching,SShapeRouting,2069.25,181.31666666666666,413.85,36.263333333333335,459.25,367.75,25.0,2.936,25.0,21,9.75,20.46153846153846,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,474.3,2093.675
9,RoundRobinSlotting,GreedyProximityBatching,SShapeRouting,2204.75,211.32777777777775,440.95,42.26555555555556,481.25,345.75,25.0,3.568,25.0,34,9.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2213.2,3648.95
10,RoundRobinSlotting,GreedyProximityBatching,SShapeRouting,2204.75,216.32777777777775,440.95,43.26555555555556,481.25,349.25,25.0,4.08,25.0,32,9.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3103,3533.45
1,RoundRobinSlotting,GreedyProximityBatching,LargestGapRouting,3199.758536124663,245.7724119138814,639.9517072249325,49.15448238277627,687.1674335577197,484.03803157927626,25.0,3.84,25.0,42,10.0,19.15,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,683,7672.629106773898
2,RoundRobinSlotting,GreedyProximityBatching,LargestGapRouting,3268.861798801614,256.3080399733692,653.7723597603228,51.26160799467384,715.873720893778,541.1867429335505,25.0,4.68,25.0,40,9.75,19.82051282051282,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4278,5987.982828899124
3,RoundRobinSlotting,GreedyProximityBatching,LargestGapRouting,2987.685073957038,221.0596683101564,597.5370147914076,44.211933662031285,814.9642017370115,333.33957211439053,25.0,4.288,25.0,27,9.5,19.63157894736842,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3235.2,31481.20043452493
4,RoundRobinSlotting,GreedyProximityBatching,LargestGapRouting,3225.6805185475614,247.34845596772357,645.1361037095123,49.46969119354471,797.7522333162879,398.8837128257781,25.0,4.04,25.0,35,9.75,19.46153846153846,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2317.5,23078.839594953977
5,RoundRobinSlotting,GreedyProximityBatching,LargestGapRouting,3046.3634346525773,226.36363188116837,609.2726869305154,45.27272637623368,743.787739488667,472.363205181895,25.0,3.336,25.0,24,9.75,19.46153846153846,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1689.8,18196.019335860576
6,RoundRobinSlotting,GreedyProximityBatching,LargestGapRouting,2841.6427790588937,215.48095064575318,568.3285558117788,43.096190129150635,730.0538931867293,519.5913703991672,25.0,3.448,25.0,22,9.5,19.36842105263158,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1464.7,8287.451209845578
7,RoundRobinSlotting,GreedyProximityBatching,LargestGapRouting,2593.162354556418,197.29249676792043,518.6324709112836,39.45849935358409,688.373720893778,458.188440594793,25.0,2.92,25.0,25,9.25,18.486486486486488,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1169.5,9369.526262878142
8,RoundRobinSlotting,GreedyProximityBatching,LargestGapRouting,3018.425200188777,209.0761155597506,603.6850400377555,41.81522311195012,679.9520501741652,522.8326779574472,25.0,2.912,25.0,20,10.0,19.55,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1321.2,5916.526950996995
9,RoundRobinSlotting,GreedyProximityBatching,LargestGapRouting,3300.1909553665396,251.67091011925643,660.0381910733079,50.33418202385129,687.1971393101062,639.7275950014996,25.0,3.952,25.0,35,9.75,20.076923076923077,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3102.7,470.61635861889016
10,RoundRobinSlotting,GreedyProximityBatching,LargestGapRouting,1977.1411866526541,147.93647081450342,395.4282373305308,29.587294162900683,702.602732568498,71.20551157288563,25.0,3.272,25.0,17,8.25,19.454545454545453,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2528.2,91096.3433861467
1,RoundRobinSlotting,GreedyProximityBatching,HybridCombinedRouting,2202.25,218.60555555555555,440.45,43.721111111111114,525.25,367.25,25.0,4.096,25.0,35,9.75,20.53846153846154,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1760.3,3565.2
2,RoundRobinSlotting,GreedyProximityBatching,HybridCombinedRouting,2307.25,219.9388888888889,461.45,43.98777777777778,505.25,389.75,25.0,4.784,25.0,31,9.5,20.44736842105263,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4491.8,2523.575
3,RoundRobinSlotting,GreedyProximityBatching,HybridCombinedRouting,2282.75,223.72777777777776,456.55,44.745555555555555,509.25,381.25,25.0,4.176,25.0,32,9.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2244.8,2959.45
4,RoundRobinSlotting,GreedyProximityBatching,HybridCombinedRouting,2334.25,221.87222222222223,466.85,44.37444444444444,509.25,423.25,25.0,4.0,25.0,39,10.0,20.1,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3264,1074.8
5,RoundRobinSlotting,GreedyProximityBatching,HybridCombinedRouting,2204.75,198.99444444444447,440.95,39.79888888888889,533.25,241.75,25.0,3.824,25.0,27,9.0,20.5,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2160.8,13044.95
6,RoundRobinSlotting,GreedyProximityBatching,HybridCombinedRouting,2383.25,212.96111111111114,476.65,42.592222222222226,511.25,385.75,25.0,3.464,25.0,24,9.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1495.8,2798.175
7,RoundRobinSlotting,GreedyProximityBatching,HybridCombinedRouting,2328.75,187.75,465.75,37.55,501.25,411.75,25.0,3.2,25.0,26,9.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,521.5,1243.25
8,RoundRobinSlotting,GreedyProximityBatching,HybridCombinedRouting,2271.75,197.81666666666666,454.35,39.56333333333334,569.25,343.75,25.0,3.144,25.0,24,9.75,19.923076923076923,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,666.3,6400.175
9,RoundRobinSlotting,GreedyProximityBatching,HybridCombinedRouting,2157.25,201.2722222222222,431.45,40.25444444444444,547.25,215.75,25.0,3.912,25.0,33,9.25,18.972972972972972,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3362.2,16224.075
10,RoundRobinSlotting,GreedyProximityBatching,HybridCombinedRouting,2264.75,216.32777777777775,452.95,43.26555555555556,491.25,347.75,25.0,4.024,25.0,38,9.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2456.3,3700.45
1,RoundRobinSlotting,SeedSavingsBatching,SideGroupedRouting,1602.75,160.61666666666667,320.55,32.123333333333335,479.25,166.25,25.0,3.344,25.0,30,8.75,20.085714285714285,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4830.8,21799.45
2,RoundRobinSlotting,SeedSavingsBatching,SideGroupedRouting,1829.75,178.99444444444444,365.95,35.79888888888889,479.25,249.75,25.0,3.6,25.0,31,9.75,19.666666666666668,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,5292,13072.575
3,RoundRobinSlotting,SeedSavingsBatching,SideGroupedRouting,1669.25,157.09444444444443,333.85,31.418888888888887,475.25,242.25,25.0,3.344,25.0,29,9.5,18.526315789473685,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3674.8,12187.3
4,RoundRobinSlotting,SeedSavingsBatching,SideGroupedRouting,1690.75,170.57222222222222,338.15,34.114444444444445,479.25,210.25,25.0,3.472,25.0,30,9.5,18.57894736842105,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,7713.7,17233.55
5,RoundRobinSlotting,SeedSavingsBatching,SideGroupedRouting,1418.75,134.19444444444443,283.75,26.83888888888889,461.25,102.25,25.0,3.104,25.0,17,8.75,17.97142857142857,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4334.3,31909.25
6,RoundRobinSlotting,SeedSavingsBatching,SideGroupedRouting,1807.75,164.1722222222222,361.55,32.834444444444436,455.25,289.75,25.0,2.776,25.0,26,9.75,19.974358974358974,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3370.8,6176.575
7,RoundRobinSlotting,SeedSavingsBatching,SideGroupedRouting,1304.25,126.65,260.85,25.33,453.25,61.75,25.0,2.768,25.0,17,8.25,18.545454545454547,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2877.2,34371.05
8,RoundRobinSlotting,SeedSavingsBatching,SideGroupedRouting,1691.75,155.59444444444443,338.35,31.118888888888886,457.25,262.25,25.0,2.72,25.0,18,9.25,20.45945945945946,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2583,5421.8
9,RoundRobinSlotting,SeedSavingsBatching,SideGroupedRouting,1567.75,157.17222222222225,313.55,31.43444444444445,479.25,183.75,25.0,2.92,25.0,32,8.75,20.085714285714285,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,5519.5,17678.075
10,RoundRobinSlotting,SeedSavingsBatching,SideGroupedRouting,1921.25,188.69444444444443,384.25,37.73888888888889,479.25,298.25,25.0,3.296,25.0,26,9.75,19.102564102564102,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4724.3,5648.0
1,RoundRobinSlotting,SeedSavingsBatching,SShapeRouting,2013.25,193.40555555555554,402.65,38.68111111111111,481.25,264.25,25.0,3.376,25.0,36,9.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4443.8,7921.8
2,RoundRobinSlotting,SeedSavingsBatching,SShapeRouting,1881.75,155.81666666666666,376.35,31.163333333333334,481.25,275.75,25.0,3.544,25.0,17,9.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,5958.3,9051.675
3,RoundRobinSlotting,SeedSavingsBatching,SShapeRouting,2005.75,182.2388888888889,401.15,36.44777777777778,481.25,315.75,25.0,3.288,25.0,35,9.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,5896.7,6360.175
4,RoundRobinSlotting,SeedSavingsBatching,SShapeRouting,2065.25,190.89444444444445,413.05,38.178888888888885,481.25,385.75,25.0,3.584,25.0,36,9.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,5621.3,1545.575
5,RoundRobinSlotting,SeedSavingsBatching,SShapeRouting,1940.75,180.79444444444442,388.15,36.15888888888889,481.25,294.25,25.0,3.16,25.0,31,9.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,5287,7978.55
6,RoundRobinSlotting,SeedSavingsBatching,SShapeRouting,1792.75,158.83888888888887,358.55,31.767777777777773,481.25,267.75,25.0,2.736,25.0,27,9.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3367.8,10614.825
7,RoundRobinSlotting,SeedSavingsBatching,SShapeRouting,1895.75,169.4611111111111,379.15,33.89222222222222,481.25,293.75,25.0,2.896,25.0,22,9.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2407.8,7124.675
8,RoundRobinSlotting,SeedSavingsBatching,SShapeRouting,1962.75,177.28333333333333,392.55,35.45666666666667,481.25,316.25,25.0,2.792,25.0,22,9.5,20.44736842105263,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2719.2,5430.95
9,RoundRobinSlotting,SeedSavingsBatching,SShapeRouting,1937.25,163.71666666666667,387.45,32.74333333333333,481.25,283.25,25.0,3.0,25.0,25,9.25,20.43243243243243,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4501,5728.075
10,RoundRobinSlotting,SeedSavingsBatching,SShapeRouting,1462.75,122.8388888888889,292.55,24.56777777777778,481.25,114.25,25.0,3.352,25.0,11,8.25,20.363636363636363,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3756.2,30166.45
1,RoundRobinSlotting,SeedSavingsBatching,LargestGapRouting,2814.6983345735634,214.88218521274587,562.9396669147127,42.97643704254917,722.7579144009532,357.1753807642196,25.0,3.376,25.0,31,9.25,20.675675675675677,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3930.3,35573.96736244061
2,RoundRobinSlotting,SeedSavingsBatching,LargestGapRouting,2823.209145367222,216.7379810081605,564.6418290734443,43.34759620163209,814.1197758224941,410.0837182744431,25.0,3.648,25.0,45,10.0,18.6,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4369.2,31424.698864630554
