Iteration,Slotting,Batching,Routing,Total Distance Walked (m),Total Time (min),Average Picker Distance (m),Average Picker Time (min),Max Picker Distance (m),Min Picker Distance (m),Average Orders per Picker,Average Lines per Order,Average Batch Size,SKU Overlap,Average Aisles Visited,Average Penetration Depth,Picks by Class (%),Average Distance to A-class SKU,Orders Variance,Lines Variance,Distance Variance
4,AffinitySlotting,RoundRobinBatching,LargestGapRouting,2181.663912649016,149.81475361442256,436.3327825298032,29.96295072288451,562.1847718934916,291.76994800828436,25.0,4.064,25.0,25,8.5,19.705882352941178,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,137.3,10485.840680955878
5,AffinitySlotting,RoundRobinBatching,LargestGapRouting,1942.7829529447672,128.83962117655037,388.55659058895344,25.767924235310076,459.82237809933235,342.711192657551,25.0,3.544,25.0,20,8.25,19.96969696969697,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,349.8,3086.1169943416835
6,AffinitySlotting,RoundRobinBatching,LargestGapRouting,2148.4602056783433,144.41022679285206,429.69204113566866,28.882045358570412,458.2460579198825,390.1021189214308,25.0,3.256,25.0,26,9.0,20.61111111111111,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,295.8,712.5812948507628
7,AffinitySlotting,RoundRobinBatching,LargestGapRouting,2098.9192576027526,138.30931683561673,419.7838515205505,27.661863367123342,438.54464637817114,373.15742878138053,25.0,3.08,25.0,25,8.75,20.542857142857144,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,69,790.0653718229817
8,AffinitySlotting,RoundRobinBatching,LargestGapRouting,2509.3228533805723,164.7627300751238,501.86457067611445,32.952546015024765,588.0581248060563,393.6419899526131,25.0,2.968,25.0,33,8.5,20.41176470588235,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,116.7,4860.227381960522
9,AffinitySlotting,RoundRobinBatching,LargestGapRouting,2162.611288972226,143.05802864382724,432.5222577944452,28.611605728765447,497.56366067222604,281.84063391480686,25.0,3.576,25.0,24,9.0,19.72222222222222,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,436.8,8992.463669948662
10,AffinitySlotting,RoundRobinBatching,LargestGapRouting,1848.4525283041621,126.07672285120361,369.6905056608324,25.215344570240724,427.5913703991672,315.3090199045563,25.0,3.616,25.0,26,7.75,19.967741935483872,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,150.3,2745.898119178515
1,AffinitySlotting,RoundRobinBatching,HybridCombinedRouting,1505.25,113.78333333333333,301.05,22.756666666666668,395.25,217.75,25.0,4.008,25.0,39,7.75,20.419354838709676,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,380.2,4553.075
2,AffinitySlotting,RoundRobinBatching,HybridCombinedRouting,1432.25,99.1611111111111,286.45,19.83222222222222,327.25,265.75,25.0,4.152,25.0,11,8.5,19.941176470588236,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,106.7,580.95
3,AffinitySlotting,RoundRobinBatching,HybridCombinedRouting,1488.25,109.40555555555555,297.65,21.88111111111111,335.75,243.25,25.0,3.992,25.0,27,8.75,20.428571428571427,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,343.2,1765.55
4,AffinitySlotting,RoundRobinBatching,HybridCombinedRouting,1845.25,128.00555555555556,369.05,25.60111111111111,401.75,337.25,25.0,4.064,25.0,37,8.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,137.3,929.075
5,AffinitySlotting,RoundRobinBatching,HybridCombinedRouting,2004.75,143.88333333333333,400.95,28.776666666666664,443.25,373.75,25.0,3.544,25.0,34,9.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,349.8,891.95
6,AffinitySlotting,RoundRobinBatching,HybridCombinedRouting,1676.75,119.92777777777776,335.35,23.985555555555553,395.25,309.25,25.0,3.256,25.0,26,9.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,295.8,1252.05
7,AffinitySlotting,RoundRobinBatching,HybridCombinedRouting,1682.25,123.38333333333331,336.45,24.676666666666666,375.75,325.75,25.0,3.08,25.0,33,8.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,69,483.45
8,AffinitySlotting,RoundRobinBatching,HybridCombinedRouting,1821.25,130.13888888888889,364.25,26.027777777777775,401.25,335.25,25.0,2.968,25.0,36,8.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,116.7,608.875
9,AffinitySlotting,RoundRobinBatching,HybridCombinedRouting,1461.25,107.1388888888889,292.25,21.42777777777778,363.25,251.25,25.0,3.576,25.0,48,7.75,20.548387096774192,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,436.8,1989.875
10,AffinitySlotting,RoundRobinBatching,HybridCombinedRouting,1730.75,120.12777777777777,346.15,24.025555555555556,363.25,319.75,25.0,3.616,25.0,33,8.75,20.6,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,150.3,440.55
1,AffinitySlotting,RandomBatching,SideGroupedRouting,1152.25,89.9388888888889,230.45,17.987777777777783,263.25,221.25,25.0,3.776,25.0,18,7.5,16.4,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,106.8,337.2
2,AffinitySlotting,RandomBatching,SideGroupedRouting,1533.25,121.7388888888889,306.65,24.34777777777778,319.25,289.25,25.0,4.016,25.0,41,8.75,20.65714285714286,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,457.8,120.675
3,AffinitySlotting,RandomBatching,SideGroupedRouting,1470.25,113.33888888888889,294.05,22.667777777777776,331.25,271.75,25.0,3.792,25.0,29,8.75,17.685714285714287,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,534.2,619.45
4,AffinitySlotting,RandomBatching,SideGroupedRouting,1467.75,119.95,293.55,23.990000000000002,323.25,247.25,25.0,4.128,25.0,45,9.25,18.72972972972973,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,184.7,1102.075
5,AffinitySlotting,RandomBatching,SideGroupedRouting,987.25,77.27222222222223,197.45,15.454444444444446,223.25,177.75,25.0,3.752,25.0,14,7.75,15.387096774193548,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,224.7,496.075
6,AffinitySlotting,RandomBatching,SideGroupedRouting,1478.25,122.51666666666667,295.65,24.503333333333334,357.25,247.25,25.0,3.056,25.0,28,9.0,20.055555555555557,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,218.3,2372.8
7,AffinitySlotting,RandomBatching,SideGroupedRouting,1452.75,117.28333333333333,290.55,23.456666666666667,313.25,247.25,25.0,3.288,25.0,29,8.25,19.484848484848484,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,168.2,779.45
8,AffinitySlotting,RandomBatching,SideGroupedRouting,1371.25,103.13888888888889,274.25,20.627777777777776,307.25,223.75,25.0,3.2,25.0,17,8.5,18.58823529411765,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,761,1518.375
9,AffinitySlotting,RandomBatching,SideGroupedRouting,1471.75,121.37222222222223,294.35,24.274444444444445,327.75,253.25,25.0,3.352,25.0,36,9.0,16.88888888888889,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,117.2,1064.175
10,AffinitySlotting,RandomBatching,SideGroupedRouting,1286.75,105.59444444444445,257.35,21.11888888888889,309.25,213.75,25.0,3.864,25.0,25,8.5,16.11764705882353,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,661.8,1187.05
1,AffinitySlotting,RandomBatching,SShapeRouting,1455.25,103.00555555555555,291.05,20.60111111111111,323.25,271.75,25.0,3.888,25.0,16,8.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,352.2,511.075
2,AffinitySlotting,RandomBatching,SShapeRouting,1836.75,135.81666666666666,367.35,27.163333333333334,393.25,341.25,25.0,4.104,25.0,46,8.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,323.8,637.55
3,AffinitySlotting,RandomBatching,SShapeRouting,1337.75,95.72777777777779,267.55,19.145555555555557,301.25,227.75,25.0,3.6,25.0,28,8.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,383,1397.075
4,AffinitySlotting,RandomBatching,SShapeRouting,1764.75,132.21666666666667,352.95,26.44333333333333,393.25,327.25,25.0,3.96,25.0,38,9.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,525.5,590.95
5,AffinitySlotting,RandomBatching,SShapeRouting,1698.75,128.41666666666666,339.75,25.683333333333334,371.25,301.75,25.0,3.624,25.0,27,9.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,70.3,693.25
6,AffinitySlotting,RandomBatching,SShapeRouting,1738.75,129.63888888888889,347.75,25.927777777777774,371.25,305.25,25.0,3.096,25.0,28,8.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2.8,1061.75
7,AffinitySlotting,RandomBatching,SShapeRouting,1473.25,105.07222222222224,294.65,21.014444444444447,345.75,253.25,25.0,3.096,25.0,16,8.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,147.8,1678.175
8,AffinitySlotting,RandomBatching,SShapeRouting,1691.75,121.2611111111111,338.35,24.25222222222222,393.25,301.75,25.0,3.168,25.0,19,9.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,141.2,1389.675
9,AffinitySlotting,RandomBatching,SShapeRouting,1507.25,103.49444444444445,301.45,20.69888888888889,323.75,283.25,25.0,3.08,25.0,16,9.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,611,210.575
10,AffinitySlotting,RandomBatching,SShapeRouting,1602.25,118.27222222222223,320.45,23.654444444444447,367.25,283.25,25.0,3.808,25.0,33,8.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,489.2,1117.2
1,AffinitySlotting,RandomBatching,LargestGapRouting,2069.046423138311,139.64547606974023,413.80928462766224,27.92909521394805,460.95773125883045,337.38829165003244,25.0,3.728,25.0,30,7.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,136.2,2302.309251589737
2,AffinitySlotting,RandomBatching,LargestGapRouting,2350.7538890322658,160.2389753118281,470.15077780645316,32.04779506236562,546.2764343832682,411.12772302899407,25.0,3.96,25.0,40,8.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,719.5,2350.890251659377
3,AffinitySlotting,RandomBatching,LargestGapRouting,1973.6574209612202,135.5257204658049,394.731484192244,27.105144093160977,454.27154269211843,335.3653205426676,25.0,3.832,25.0,38,8.5,20.529411764705884,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,288.7,1795.3564576312199
4,AffinitySlotting,RandomBatching,LargestGapRouting,2675.593428408773,177.45763174241716,535.1186856817546,35.49152634848344,602.5142393868326,491.9520501741651,25.0,4.112,25.0,44,9.25,20.56756756756757,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,33.2,2633.033442119823
5,AffinitySlotting,RandomBatching,LargestGapRouting,2154.25169261271,146.53892650250467,430.850338522542,29.307785300500935,534.1503903037235,379.0856893145018,25.0,3.72,25.0,28,9.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,303,4064.736161700082
6,AffinitySlotting,RandomBatching,LargestGapRouting,2024.4175670160996,135.32039037813556,404.8835134032199,27.06407807562711,487.6400189125543,379.266133490663,25.0,3.0,25.0,26,8.5,20.41176470588235,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,129,2188.056772679174
7,AffinitySlotting,RandomBatching,LargestGapRouting,2237.1363581117193,151.04747462470488,447.4272716223439,30.209494924940973,548.616999492117,344.1163608596633,25.0,3.28,25.0,29,9.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,486,9492.262459145855
8,AffinitySlotting,RandomBatching,LargestGapRouting,2104.718820780372,138.10486268400825,420.9437641560744,27.620972536801652,445.8671310802697,382.1306277832823,25.0,2.984,25.0,14,8.0,20.375,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,145.8,727.7257055039543
9,AffinitySlotting,RandomBatching,LargestGapRouting,2179.719729509215,147.10488287798256,435.943945901843,29.420976575596512,507.86334950260886,379.0856893145018,25.0,3.552,25.0,43,8.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,563.2,3987.971073370589
10,AffinitySlotting,RandomBatching,LargestGapRouting,2484.353542771217,162.87452317269373,496.8707085542434,32.57490463453874,572.7400817534412,437.6419899526131,25.0,3.68,25.0,37,9.25,20.513513513513512,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,141,4904.326886382327
1,AffinitySlotting,RandomBatching,HybridCombinedRouting,1559.75,117.32777777777777,311.95,23.465555555555554,365.25,295.75,25.0,3.72,25.0,36,8.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,232,903.075
2,AffinitySlotting,RandomBatching,HybridCombinedRouting,1623.75,125.41666666666667,324.75,25.083333333333332,375.25,287.75,25.0,4.128,25.0,51,8.5,19.88235294117647,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,72.7,1994.875
3,AffinitySlotting,RandomBatching,HybridCombinedRouting,1586.75,115.59444444444445,317.35,23.11888888888889,345.75,279.75,25.0,3.72,25.0,20,8.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,479,804.8
4,AffinitySlotting,RandomBatching,HybridCombinedRouting,1627.25,118.16111111111111,325.45,23.63222222222222,349.25,301.75,25.0,3.792,25.0,40,8.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,974.7,287.075
5,AffinitySlotting,RandomBatching,HybridCombinedRouting,1805.75,127.79444444444444,361.15,25.558888888888887,447.25,301.75,25.0,3.792,25.0,33,9.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,420.2,3781.175
6,AffinitySlotting,RandomBatching,HybridCombinedRouting,1669.25,121.42777777777778,333.85,24.285555555555558,395.25,279.75,25.0,3.2,25.0,30,9.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,158,2921.675
7,AffinitySlotting,RandomBatching,HybridCombinedRouting,1141.75,77.37222222222222,228.35,15.474444444444442,297.75,169.75,25.0,3.192,25.0,13,6.75,19.444444444444443,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,99.2,2702.675
8,AffinitySlotting,RandomBatching,HybridCombinedRouting,1750.25,128.89444444444445,350.05,25.77888888888889,379.25,313.25,25.0,2.936,25.0,23,8.75,19.97142857142857,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,298.8,589.2
9,AffinitySlotting,RandomBatching,HybridCombinedRouting,1664.25,118.31666666666666,332.85,23.663333333333334,385.75,229.25,25.0,3.464,25.0,28,8.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,208.8,3603.05
10,AffinitySlotting,RandomBatching,HybridCombinedRouting,1648.25,123.96111111111112,329.65,24.79222222222222,409.25,283.25,25.0,3.688,25.0,42,7.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,328.7,2326.8
1,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1478.25,149.18333333333334,295.65,29.836666666666666,403.75,23.75,25.0,4.192,25.0,28,7.75,18.29032258064516,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2160.2,24693.05
2,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1758.75,188.75,351.75,37.75,417.25,209.75,25.0,4.792,25.0,41,9.0,19.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4206.2,7713.25
3,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1478.75,145.19444444444443,295.75,29.038888888888888,451.25,161.75,25.0,3.624,25.0,28,7.5,20.733333333333334,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3154.8,18205.25
4,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1770.75,178.01666666666668,354.15,35.60333333333333,445.25,239.25,25.0,4.432,25.0,33,9.5,18.68421052631579,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2175.7,8156.55
5,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1369.25,132.42777777777778,273.85,26.485555555555557,421.25,77.75,25.0,3.272,25.0,31,8.5,19.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3057.2,32414.675
6,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1596.75,153.15,319.35,30.63,423.25,75.75,25.0,3.616,25.0,25,7.75,19.64516129032258,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2415.8,22705.05
7,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1243.75,118.63888888888889,248.75,23.727777777777774,373.25,33.75,25.0,3.416,25.0,32,6.75,18.77777777777778,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1025.8,16664.875
8,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1335.25,137.00555555555556,267.05,27.401111111111113,433.25,5.75,25.0,3.464,25.0,23,6.25,16.68,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1734.8,35362.575
9,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1642.75,162.8388888888889,328.55,32.56777777777778,449.25,61.25,25.0,3.664,25.0,44,7.75,19.129032258064516,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2729.8,25277.95
10,PopularityABCSlotting,GreedyProximityBatching,SideGroupedRouting,1349.75,124.6611111111111,269.95,24.93222222222222,415.25,93.75,25.0,4.008,25.0,23,7.75,19.903225806451612,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2269.2,14514.575
1,PopularityABCSlotting,GreedyProximityBatching,SShapeRouting,1569.75,147.21666666666667,313.95,29.44333333333333,437.25,103.25,25.0,4.32,25.0,21,7.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2583,18618.575
2,PopularityABCSlotting,GreedyProximityBatching,SShapeRouting,1797.75,170.95,359.55,34.190000000000005,481.25,253.75,25.0,4.56,25.0,37,8.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2988,10656.575
3,PopularityABCSlotting,GreedyProximityBatching,SShapeRouting,1776.75,170.81666666666666,355.35,34.163333333333334,481.25,145.75,25.0,4.008,25.0,29,8.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2160.2,15583.55
4,PopularityABCSlotting,GreedyProximityBatching,SShapeRouting,1833.25,170.07222222222222,366.65,34.01444444444444,481.25,227.75,25.0,3.816,25.0,35,9.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1678.8,16319.675
5,PopularityABCSlotting,GreedyProximityBatching,SShapeRouting,1680.75,158.01666666666668,336.15,31.603333333333335,481.25,123.75,25.0,4.0,25.0,29,8.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2811,17370.05
6,PopularityABCSlotting,GreedyProximityBatching,SShapeRouting,1843.25,174.62777777777777,368.65,34.925555555555555,481.25,145.75,25.0,3.52,25.0,27,8.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1727,18927.675
7,PopularityABCSlotting,GreedyProximityBatching,SShapeRouting,1246.25,113.69444444444444,249.25,22.73888888888889,433.75,71.75,25.0,2.904,25.0,23,7.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1602.3,27960.25
8,PopularityABCSlotting,GreedyProximityBatching,SShapeRouting,1555.75,145.90555555555554,311.15,29.181111111111104,481.25,49.75,25.0,3.208,25.0,19,7.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1879.2,25032.675
9,PopularityABCSlotting,GreedyProximityBatching,SShapeRouting,1286.25,120.91666666666667,257.25,24.183333333333334,411.75,71.75,25.0,2.976,25.0,31,7.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2112.8,29034.25
10,PopularityABCSlotting,GreedyProximityBatching,SShapeRouting,1671.25,152.13888888888889,334.25,30.42777777777778,459.25,239.25,25.0,4.032,25.0,32,8.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2464.2,8022.875
1,PopularityABCSlotting,GreedyProximityBatching,LargestGapRouting,2101.185920734488,168.35968712743306,420.23718414689756,33.67193742548661,638.3794019784434,174.76136216933077,25.0,3.512,25.0,25,8.5,20.529411764705884,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2356.7,51525.15290018392
2,PopularityABCSlotting,GreedyProximityBatching,LargestGapRouting,2650.265822361558,196.89479605247908,530.0531644723117,39.378959210495815,699.6503903037236,69.02666940994547,25.0,4.808,25.0,34,7.75,20.612903225806452,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4551.2,69406.10790080819
3,PopularityABCSlotting,GreedyProximityBatching,LargestGapRouting,2012.3138787901594,159.38475286200355,402.46277575803185,31.87695057240071,739.3907641477742,216.03235049461085,25.0,3.696,25.0,39,8.0,19.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1458.8,49523.40350223572
4,PopularityABCSlotting,GreedyProximityBatching,LargestGapRouting,2561.520644256215,207.5893476501381,512.3041288512429,41.51786953002762,690.8850830631089,268.80333881989094,25.0,4.472,25.0,39,8.0,20.1875,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1859.2,36770.734712968915
5,PopularityABCSlotting,GreedyProximityBatching,LargestGapRouting,1901.4283867294087,141.58729748287575,380.2856773458817,28.31745949657515,626.8184110338284,23.75,25.0,4.144,25.0,27,6.75,19.814814814814813,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,3585.8,48868.58406026625
6,PopularityABCSlotting,GreedyProximityBatching,LargestGapRouting,1543.9068416089954,121.97570759131101,308.78136832179905,24.395141518262204,664.6027325684979,83.52666940994547,25.0,2.824,25.0,31,6.25,19.4,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1722.8,67402.66236290484
7,PopularityABCSlotting,GreedyProximityBatching,LargestGapRouting,2321.9328712126044,180.93184158250233,464.38657424252085,36.18636831650046,681.1447092190581,117.88734918494336,25.0,3.16,25.0,28,7.5,18.533333333333335,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1004,54501.47210216851
8,PopularityABCSlotting,GreedyProximityBatching,LargestGapRouting,2556.1989077805024,188.47108683956674,511.23978155610047,37.694217367913346,697.7094102082798,273.66969967955424,25.0,3.288,25.0,18,8.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1290.7,23271.76615950994
9,PopularityABCSlotting,GreedyProximityBatching,LargestGapRouting,1597.733068261171,131.50517929469268,319.5466136522342,26.301035858938537,522.8260631585524,23.75,25.0,3.568,25.0,33,6.5,18.923076923076923,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2283.2,41342.95340407981
10,PopularityABCSlotting,GreedyProximityBatching,LargestGapRouting,2379.1791540109207,191.87064786690937,475.83583080218415,38.37412957338188,646.6617524730543,74.25568108466538,25.0,4.144,25.0,35,7.25,18.79310344827586,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2894.3,62732.03214882123
1,PopularityABCSlotting,GreedyProximityBatching,HybridCombinedRouting,1691.75,160.2611111111111,338.35,32.05222222222222,433.25,75.75,25.0,4.048,25.0,31,7.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1532.7,23809.675
2,PopularityABCSlotting,GreedyProximityBatching,HybridCombinedRouting,1540.25,125.22777777777777,308.05,25.045555555555552,513.25,23.75,25.0,4.336,25.0,26,6.75,19.51851851851852,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2022.8,34337.45
3,PopularityABCSlotting,GreedyProximityBatching,HybridCombinedRouting,1597.75,143.17222222222225,319.55,28.634444444444448,491.25,97.75,25.0,4.176,25.0,29,7.25,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1575.8,20112.575
4,PopularityABCSlotting,GreedyProximityBatching,HybridCombinedRouting,1565.75,138.12777777777777,313.15,27.625555555555554,469.25,169.75,25.0,3.76,25.0,35,8.0,19.375,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2382.5,18866.675
5,PopularityABCSlotting,GreedyProximityBatching,HybridCombinedRouting,2083.25,181.62777777777777,416.65,36.32555555555555,475.75,251.25,25.0,3.952,25.0,30,9.0,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2409.2,8876.675
6,PopularityABCSlotting,GreedyProximityBatching,HybridCombinedRouting,1932.25,152.27222222222224,386.45,30.454444444444448,515.25,235.25,25.0,3.568,25.0,17,7.75,20.096774193548388,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2368.7,20033.2
7,PopularityABCSlotting,GreedyProximityBatching,HybridCombinedRouting,1670.75,147.1277777777778,334.15,29.425555555555558,449.25,101.75,25.0,3.144,25.0,29,7.25,20.448275862068964,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,480.8,23361.05
8,PopularityABCSlotting,GreedyProximityBatching,HybridCombinedRouting,1406.25,115.91666666666667,281.25,23.183333333333334,423.25,23.75,25.0,3.2,25.0,16,7.25,20.310344827586206,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,1157,25633.25
9,PopularityABCSlotting,GreedyProximityBatching,HybridCombinedRouting,1328.25,115.51666666666668,265.65,23.10333333333334,429.25,23.75,25.0,3.672,25.0,32,6.75,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2166.2,25005.05
10,PopularityABCSlotting,GreedyProximityBatching,HybridCombinedRouting,2125.25,189.22777777777776,425.05,37.84555555555555,547.25,243.75,25.0,3.84,25.0,33,8.5,21.0,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2251,16991.575
1,PopularityABCSlotting,SeedSavingsBatching,SideGroupedRouting,1450.25,135.56111111111113,290.05,27.112222222222226,465.25,153.75,25.0,3.392,25.0,37,8.5,19.941176470588236,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4066.2,18368.95
2,PopularityABCSlotting,SeedSavingsBatching,SideGroupedRouting,1302.25,136.27222222222224,260.45,27.25444444444445,473.25,127.75,25.0,3.568,25.0,39,8.0,18.4375,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4958.7,20651.95
3,PopularityABCSlotting,SeedSavingsBatching,SideGroupedRouting,1309.25,131.42777777777778,261.85,26.285555555555554,463.25,113.25,25.0,3.28,25.0,38,7.75,18.032258064516128,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,4997,23680.675
4,PopularityABCSlotting,SeedSavingsBatching,SideGroupedRouting,1085.75,113.79444444444445,217.15,22.758888888888887,419.25,89.75,25.0,3.488,25.0,23,7.25,18.103448275862068,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,6491.7,19116.175
5,PopularityABCSlotting,SeedSavingsBatching,SideGroupedRouting,1192.25,123.82777777777777,238.45,24.765555555555554,429.25,73.75,25.0,3.136,25.0,39,7.5,18.533333333333335,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2870.3,27243.45
6,PopularityABCSlotting,SeedSavingsBatching,SideGroupedRouting,1164.75,116.21666666666667,232.95,23.243333333333332,471.25,101.25,25.0,2.784,25.0,28,7.75,14.935483870967742,"{'A': 0.0, 'B': 0.0, 'C': 0.0}",,0,2406.3,24854.45
